BHK,Size,City,Bathroom,Area Type,Furnishing Status,Tenant Preferred,Rent,Description,Neighborhood_Overview,Picture_URL,Amenities,Bedrooms,Bathrooms_Airbnb,Property_Type,Room_Type,Price_Airbnb
1,450,Kolkata,1,Super Area,Unfurnished,Family,6000,"Stay in our 4-bedroom townhouse-style 2nd+3rd floor apartment nestled in a renovated, historic 200-year-old building located in Albany's serene Pastures neighborhood. Just a short walk from landmarks like the Albany Medical Center, Times Union Center, Empire State Plaza, and vibrant Lark Street. Easy access to I-787, I-90 & I-87. Four queen beds and a queen air mattress accommodate up to 10. Ideal for large families and groups. Dive into Albany's history with modern comforts.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAwNTk3ODM0NjgxNzg2NDU0MA==/original/4493541b-58b4-4fa4-8196-996ab44036b7.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""70 inch HDTV with Amazon Prime Video, Disney+, Hulu, Netflix, Roku, Chromecast"", ""Smart lock"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Frigidaire refrigerator"", ""Coffee"", ""Laundromat nearby"", ""First aid kit"", ""Conditioner"", ""Game console: PS3"", ""Window AC unit"", ""Dishes and silverware"", ""Frigidaire electric stove"", ""Hangers"", ""Self check-in"", ""Free washer \u2013 In building"", ""Free carport on premises \u2013 1 space"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Paid parking on premises"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Bidet"", ""Paid dryer \u2013 In building"", ""Cleaning available during stay"", ""Shared backyard \u2013 Fully fenced""]",4.0,3.0,Entire rental unit,Entire home/apt,
3,1000,Kolkata,2,Carpet Area,Unfurnished,Bachelors,20000,"In the heart of Albany, our expansive home offers you a quaint, private room. Experience the charm of staying in a spacious dwelling while enjoying the conveniences of a central location, ideal for those who explore on foot. Our home exudes elegance with its lofty ceilings, intricate detailing, and spacious common areas. Feel free to relax in the lounge, brew coffee in the kitchen, or take in some fresh air on our terrace. The shared bathrooms are modern, clean, and equipped with essentials.",,https://a0.muscache.com/pictures/7888b7b2-0304-482b-bd11-7f369f1670b1.jpg,"[""Smoke alarm"", ""Kitchen"", ""Shared hot tub - available all year, open 24 hours"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Outdoor dining area"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Long term stays allowed"", ""Backyard"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Lock on bedroom door"", ""Movie theater"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Fire extinguisher"", ""Keypad""]",1.0,3.0,Private room in home,Private room,
2,500,Kolkata,2,Carpet Area,Unfurnished,Bachelors,7000,"Our home is a sanctuary of space and elegance. It boasts high ceilings, polished wooden floors, and open lounging areas where you can mingle or find a quiet corner.<br />	Enjoy our kitchen for a cup of coffee or savor a movie night in the living room.<br />	Our sun-drenched patio is perfect for a morning stretch or an evening wind-down with a glass of wine.<br />Step outside, and you’re in the heart of the city’s most walkable district. A short stroll takes you to eateries catering to all taste buds.",,https://a0.muscache.com/pictures/e32edcd2-c5fb-419c-8ef0-8971db5d33b6.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Gas stove"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Stainless steel double oven"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shared BBQ grill: gas"", ""Baking sheet"", ""Iron"", ""Central air conditioning"", ""Hot water kettle"", ""Coffee maker: drip coffee maker, Keurig coffee machine, Nespresso"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Bread maker"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Shared hot tub - available all year"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Barbecue utensils"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Free washer \u2013 In building"", ""Head and Shoulders shampoo"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Clothing storage: walk-in closet""]",1.0,3.0,Private room in home,Private room,
4,1600,Kolkata,2,Carpet Area,Unfurnished,Bachelors,30000,"Welcome to our grand Manse, where classic elegance meets contemporary comfort. Nestled in the heart of Albany, this sprawling property promises a serene escape from the daily hustle. <br />Our home is an architectural marvel, featuring high ceilings, intricate woodwork, and an abundance of open spaces.<br />	•	Guests have access to multiple common areas: two living rooms with a fireplace, a formal dining room that seats 12, and a modern kitchen where you can whip up gourmet meals.",,https://a0.muscache.com/pictures/hosting/Hosting-969886763377526954/original/a6fa97e9-e46f-44b0-b0cb-6821e1ccdfcd.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Dryer"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bread maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Fireplace guards"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Shared hot tub - available all year"", ""Portable fans"", ""Backyard"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Lock on bedroom door"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Books and reading material"", ""First aid kit"", ""Barbecue utensils"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Stove""]",1.0,4.0,Private room in home,Private room,
2,550,Kolkata,1,Carpet Area,Unfurnished,Bachelors,7500,"Welcome to ABBA House!<br />You won't find a better equipped home that sleeps more people. Charming, walkable neighborhood that puts you within easy reach of the Capital regions top attractions. Stroll to local cafes, shops, and parks.<br /><br />Centrally Located: The area's popular destinations are just minutes away. <br /><br />Modern Amenities: Stay connected with high-speed Wi-Fi and stay comfortable with central heating and air conditioning. Hot Tub and a large yard perfect for dogs or kids to play.",,https://a0.muscache.com/pictures/hosting/Hosting-969886763377526954/original/c91b6a05-75c2-45a1-a901-e9329b42d75f.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bread maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Safe"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Hammock"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Shared hot tub - available all year"", ""Portable fans"", ""Backyard"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""Books and reading material"", ""First aid kit"", ""Movie theater"", ""Barbecue utensils"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Sun loungers"", ""Elevator"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Stove"", ""Housekeeping available from 11:00\u202fAM to 5:00\u202fPM, 5 days a week - available at extra cost""]",9.0,4.0,Entire home,Entire home/apt,
1,550,Kolkata,2,Super Area,Unfurnished,Bachelors/Family,6500,"Experience the comfort of staying in a second room of our centrally located home. Conveniently situated on the main bus line, this residence offers ease of access to the city’s top destinations. Make yourself at home in our shared spaces, which include three serene enclosed porches and two Lovesac bean bags. Whether you’re traveling for work or leisure, our home promises a restful and enjoyable stay. Join us and immerse yourself in a welcoming atmosphere, complete with all the comforts of home.",,https://a0.muscache.com/pictures/c5d5a479-fb1c-4792-ab86-049702a64ecc.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Shared hot tub - available all year, open 24 hours"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Dryer"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Backyard"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Stove""]",1.0,3.0,Private room in home,Private room,
1,200,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,3000,Enjoy a warm stay in this central home.,,https://a0.muscache.com/pictures/miso/Hosting-1015385216942267174/original/a6bb50af-8230-4d98-b299-2e479e8d24ff.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Wifi"", ""Free parking on premises"", ""Washer""]",1.0,0.5,Private room in villa,Private room,
2,650,Kolkata,1,Carpet Area,Unfurnished,Bachelors,5200,"Prime Real Estate On the Bus Route - Free bus every 20 minutes.<br /><br />This place is in the Heart of Albany, lots of things in walking distance. Bar and Restaurant Mania!<br /><br />Minutes from:<br />Suny Albany Downtown<br />Albany Medical College<br />Albany Law School<br />St Peters Hospital<br />Albany VA Medical Center<br />Samaritan Hospital<br />Albany Memorial Hospital<br />Massry Family Children's Emerg Center",,https://a0.muscache.com/pictures/miso/Hosting-48407173/original/7a6a8d11-e1c7-4835-bfa1-be8c29475cf4.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Mini fridge"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Stove""]",0.0,1.0,Entire rental unit,Entire home/apt,
2,1000,Kolkata,2,Super Area,Furnished,Bachelors/Family,25000,"The best location in Albany. This room is cozy with large windows. The closet is big and ideal for longer stays. You’ll live the living areas with ornate woodwork and natural light throughout. Walk to eateries, grocery, and cinema. The yard is massive with a screened in gazebo. Come relax!",,https://a0.muscache.com/pictures/fb78a5c6-79d9-42c4-97fc-97c6321b11d4.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Shared hot tub - available all year, open 24 hours"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Dryer"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Backyard"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Stove""]",1.0,3.0,Private room in home,Private room,
2,680,Kolkata,2,Carpet Area,Unfurnished,Bachelors/Family,12500,"Enjoy a comfortable stay in a truly one of a kind home in Albany. This former retreat has  loads of amenities to enjoy; two dining room, two living rooms, three porches, a full kitchen, huge yard, gazebo, coffee bar and more! The room has a desk and TV. Walk to eateries, grocery, and cinema.",,https://a0.muscache.com/pictures/hosting/Hosting-1018299533220989494/original/042cdfe3-ad60-4868-bf34-e00d6935ec76.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Shared hot tub - available all year, open 24 hours"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Dryer"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Backyard"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Stove""]",1.0,3.0,Private room in home,Private room,
2,720,Kolkata,2,Carpet Area,Unfurnished,Bachelors/Family,8500,"Discover a charming one-bedroom retreat with exposed brick walls and park views right in the heart of Albany. Just a leisurely 3-minute stroll from Albany Med, and mere minutes away from Downtown and state offices, this prime location is surrounded by a tapestry of distinctive and top-tier restaurants and bars, ensuring an unforgettable experience in the heart of our vibrant area. An ideal location for traveling nurses and visitors to the area, perfectly tailored to meet your needs.",,https://a0.muscache.com/pictures/miso/Hosting-1018972187574908115/original/15e8c202-25d6-4abd-b9b3-56e06f0a959b.png,"[""Smoke alarm"", ""Kitchen"", ""Smart lock"", ""Cooking basics"", ""Iron"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Heating"", ""Hair dryer"", ""First aid kit"", ""TV"", ""Carbon monoxide alarm"", ""Self check-in""]",1.0,1.0,Entire rental unit,Entire home/apt,
